,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,continentExp,PopulationDensity
323,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
324,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
325,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
326,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
327,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
328,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
329,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
330,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
331,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
332,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
333,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
334,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
335,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
336,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
337,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
338,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
339,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
340,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
341,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
342,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
343,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
344,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
345,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
346,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,Africa,17.73007507
347,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,Africa,17.73007507
348,22/05/2020,22,5,2020,0,0,Andorra,AD,AND,Europe,163.8425532
349,21/05/2020,21,5,2020,1,0,Andorra,AD,AND,Europe,163.8425532
350,20/05/2020,20,5,2020,0,0,Andorra,AD,AND,Europe,163.8425532
351,19/05/2020,19,5,2020,0,0,Andorra,AD,AND,Europe,163.8425532
352,18/05/2020,18,5,2020,0,0,Andorra,AD,AND,Europe,163.8425532
353,17/05/2020,17,5,2020,0,2,Andorra,AD,AND,Europe,163.8425532
354,16/05/2020,16,5,2020,0,0,Andorra,AD,AND,Europe,163.8425532
355,15/05/2020,15,5,2020,1,0,Andorra,AD,AND,Europe,163.8425532
356,14/05/2020,14,5,2020,2,1,Andorra,AD,AND,Europe,163.8425532
357,13/05/2020,13,5,2020,2,0,Andorra,AD,AND,Europe,163.8425532
358,12/05/2020,12,5,2020,1,0,Andorra,AD,AND,Europe,163.8425532
359,11/05/2020,11,5,2020,1,0,Andorra,AD,AND,Europe,163.8425532
360,10/05/2020,10,5,2020,2,1,Andorra,AD,AND,Europe,163.8425532
361,09/05/2020,9,5,2020,0,0,Andorra,AD,AND,Europe,163.8425532
362,08/05/2020,8,5,2020,1,1,Andorra,AD,AND,Europe,163.8425532
363,07/05/2020,7,5,2020,0,0,Andorra,AD,AND,Europe,163.8425532
364,06/05/2020,6,5,2020,1,1,Andorra,AD,AND,Europe,163.8425532
365,05/05/2020,5,5,2020,2,0,Andorra,AD,AND,Europe,163.8425532
366,04/05/2020,4,5,2020,1,1,Andorra,AD,AND,Europe,163.8425532
367,03/05/2020,3,5,2020,1,1,Andorra,AD,AND,Europe,163.8425532
368,02/05/2020,2,5,2020,1,1,Andorra,AD,AND,Europe,163.8425532
369,01/05/2020,1,5,2020,2,0,Andorra,AD,AND,Europe,163.8425532
370,30/04/2020,30,4,2020,0,1,Andorra,AD,AND,Europe,163.8425532
371,29/04/2020,29,4,2020,0,1,Andorra,AD,AND,Europe,163.8425532
372,28/04/2020,28,4,2020,3,0,Andorra,AD,AND,Europe,163.8425532
373,27/04/2020,27,4,2020,7,0,Andorra,AD,AND,Europe,163.8425532
374,26/04/2020,26,4,2020,2,0,Andorra,AD,AND,Europe,163.8425532
375,25/04/2020,25,4,2020,7,3,Andorra,AD,AND,Europe,163.8425532
376,24/04/2020,24,4,2020,1,0,Andorra,AD,AND,Europe,163.8425532
377,23/04/2020,23,4,2020,6,0,Andorra,AD,AND,Europe,163.8425532
378,22/04/2020,22,4,2020,0,1,Andorra,AD,AND,Europe,163.8425532
379,21/04/2020,21,4,2020,4,0,Andorra,AD,AND,Europe,163.8425532
380,20/04/2020,20,4,2020,9,1,Andorra,AD,AND,Europe,163.8425532
381,19/04/2020,19,4,2020,8,0,Andorra,AD,AND,Europe,163.8425532
382,18/04/2020,18,4,2020,14,2,Andorra,AD,AND,Europe,163.8425532
383,17/04/2020,17,4,2020,9,0,Andorra,AD,AND,Europe,163.8425532
384,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,Europe,163.8425532
385,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,Europe,163.8425532
386,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,Europe,163.8425532
387,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,Europe,163.8425532
388,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,Europe,163.8425532
389,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,Europe,163.8425532
390,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,Europe,163.8425532
391,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,Europe,163.8425532
392,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,Europe,163.8425532
393,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,Europe,163.8425532
394,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,Europe,163.8425532
395,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,Europe,163.8425532
396,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,Europe,163.8425532
397,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,Europe,163.8425532
398,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,Europe,163.8425532
399,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,Europe,163.8425532
400,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,Europe,163.8425532
401,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,Europe,163.8425532
402,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,Europe,163.8425532
403,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,Europe,163.8425532
404,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,Europe,163.8425532
405,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,Europe,163.8425532
406,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,Europe,163.8425532
407,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,Europe,163.8425532
408,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,Europe,163.8425532
409,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,Europe,163.8425532
410,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,Europe,163.8425532
411,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,Europe,163.8425532
412,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,Europe,163.8425532
413,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,Europe,163.8425532
414,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,Europe,163.8425532
415,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,Europe,163.8425532
416,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,Europe,163.8425532
417,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,Europe,163.8425532
418,22/05/2020,22,5,2020,6,0,Angola,AO,AGO,Africa,24.71305206
419,21/05/2020,21,5,2020,2,1,Angola,AO,AGO,Africa,24.71305206
420,20/05/2020,20,5,2020,2,0,Angola,AO,AGO,Africa,24.71305206
421,19/05/2020,19,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
422,18/05/2020,18,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
423,17/05/2020,17,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
424,16/05/2020,16,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
425,15/05/2020,15,5,2020,3,0,Angola,AO,AGO,Africa,24.71305206
426,14/05/2020,14,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
427,13/05/2020,13,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
428,12/05/2020,12,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
429,11/05/2020,11,5,2020,2,0,Angola,AO,AGO,Africa,24.71305206
430,10/05/2020,10,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
431,09/05/2020,9,5,2020,7,0,Angola,AO,AGO,Africa,24.71305206
432,08/05/2020,8,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
433,07/05/2020,7,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
434,06/05/2020,6,5,2020,1,0,Angola,AO,AGO,Africa,24.71305206
435,05/05/2020,5,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
436,04/05/2020,4,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
437,03/05/2020,3,5,2020,6,0,Angola,AO,AGO,Africa,24.71305206
438,02/05/2020,2,5,2020,2,0,Angola,AO,AGO,Africa,24.71305206
439,01/05/2020,1,5,2020,0,0,Angola,AO,AGO,Africa,24.71305206
440,30/04/2020,30,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
441,29/04/2020,29,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
442,28/04/2020,28,4,2020,1,0,Angola,AO,AGO,Africa,24.71305206
443,27/04/2020,27,4,2020,1,0,Angola,AO,AGO,Africa,24.71305206
444,26/04/2020,26,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
445,25/04/2020,25,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
446,24/04/2020,24,4,2020,1,0,Angola,AO,AGO,Africa,24.71305206
447,23/04/2020,23,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
448,22/04/2020,22,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
449,21/04/2020,21,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
450,20/04/2020,20,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
451,19/04/2020,19,4,2020,5,0,Angola,AO,AGO,Africa,24.71305206
452,18/04/2020,18,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
453,17/04/2020,17,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
454,16/04/2020,16,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
455,15/04/2020,15,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
456,14/04/2020,14,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
457,13/04/2020,13,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
458,12/04/2020,12,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
459,11/04/2020,11,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
460,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
461,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,Africa,24.71305206
462,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,Africa,24.71305206
463,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,Africa,24.71305206
464,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,Africa,24.71305206
465,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,Africa,24.71305206
466,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
467,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
468,02/04/2020,2,4,2020,1,0,Angola,AO,AGO,Africa,24.71305206
469,01/04/2020,1,4,2020,0,0,Angola,AO,AGO,Africa,24.71305206
470,31/03/2020,31,3,2020,0,0,Angola,AO,AGO,Africa,24.71305206
471,30/03/2020,30,3,2020,3,2,Angola,AO,AGO,Africa,24.71305206
472,29/03/2020,29,3,2020,0,0,Angola,AO,AGO,Africa,24.71305206
473,28/03/2020,28,3,2020,1,0,Angola,AO,AGO,Africa,24.71305206
474,27/03/2020,27,3,2020,1,0,Angola,AO,AGO,Africa,24.71305206
475,26/03/2020,26,3,2020,0,0,Angola,AO,AGO,Africa,24.71305206
476,25/03/2020,25,3,2020,0,0,Angola,AO,AGO,Africa,24.71305206
477,24/03/2020,24,3,2020,0,0,Angola,AO,AGO,Africa,24.71305206
478,23/03/2020,23,3,2020,0,0,Angola,AO,AGO,Africa,24.71305206
479,22/03/2020,22,3,2020,2,0,Angola,AO,AGO,Africa,24.71305206
480,22/05/2020,22,5,2020,0,0,Anguilla,AI,,America,164.0
481,21/05/2020,21,5,2020,0,0,Anguilla,AI,,America,164.0
482,20/05/2020,20,5,2020,0,0,Anguilla,AI,,America,164.0
483,19/05/2020,19,5,2020,0,0,Anguilla,AI,,America,164.0
484,18/05/2020,18,5,2020,0,0,Anguilla,AI,,America,164.0
485,17/05/2020,17,5,2020,0,0,Anguilla,AI,,America,164.0
486,16/05/2020,16,5,2020,0,0,Anguilla,AI,,America,164.0
487,15/05/2020,15,5,2020,0,0,Anguilla,AI,,America,164.0
488,14/05/2020,14,5,2020,0,0,Anguilla,AI,,America,164.0
489,13/05/2020,13,5,2020,0,0,Anguilla,AI,,America,164.0
490,12/05/2020,12,5,2020,0,0,Anguilla,AI,,America,164.0
491,11/05/2020,11,5,2020,0,0,Anguilla,AI,,America,164.0
492,10/05/2020,10,5,2020,0,0,Anguilla,AI,,America,164.0
493,09/05/2020,9,5,2020,0,0,Anguilla,AI,,America,164.0
494,08/05/2020,8,5,2020,0,0,Anguilla,AI,,America,164.0
495,07/05/2020,7,5,2020,0,0,Anguilla,AI,,America,164.0
496,06/05/2020,6,5,2020,0,0,Anguilla,AI,,America,164.0
497,05/05/2020,5,5,2020,0,0,Anguilla,AI,,America,164.0
498,04/05/2020,4,5,2020,0,0,Anguilla,AI,,America,164.0
499,03/05/2020,3,5,2020,0,0,Anguilla,AI,,America,164.0
500,02/05/2020,2,5,2020,0,0,Anguilla,AI,,America,164.0
501,01/05/2020,1,5,2020,0,0,Anguilla,AI,,America,164.0
502,30/04/2020,30,4,2020,0,0,Anguilla,AI,,America,164.0
503,29/04/2020,29,4,2020,0,0,Anguilla,AI,,America,164.0
504,28/04/2020,28,4,2020,0,0,Anguilla,AI,,America,164.0
505,27/04/2020,27,4,2020,0,0,Anguilla,AI,,America,164.0
506,26/04/2020,26,4,2020,0,0,Anguilla,AI,,America,164.0
507,25/04/2020,25,4,2020,0,0,Anguilla,AI,,America,164.0
508,24/04/2020,24,4,2020,0,0,Anguilla,AI,,America,164.0
509,23/04/2020,23,4,2020,0,0,Anguilla,AI,,America,164.0
510,22/04/2020,22,4,2020,0,0,Anguilla,AI,,America,164.0
511,21/04/2020,21,4,2020,0,0,Anguilla,AI,,America,164.0
512,20/04/2020,20,4,2020,0,0,Anguilla,AI,,America,164.0
513,19/04/2020,19,4,2020,0,0,Anguilla,AI,,America,164.0
514,18/04/2020,18,4,2020,0,0,Anguilla,AI,,America,164.0
515,17/04/2020,17,4,2020,0,0,Anguilla,AI,,America,164.0
516,16/04/2020,16,4,2020,0,0,Anguilla,AI,,America,164.0
517,15/04/2020,15,4,2020,0,0,Anguilla,AI,,America,164.0
518,14/04/2020,14,4,2020,0,0,Anguilla,AI,,America,164.0
519,13/04/2020,13,4,2020,0,0,Anguilla,AI,,America,164.0
520,12/04/2020,12,4,2020,0,0,Anguilla,AI,,America,164.0
521,11/04/2020,11,4,2020,0,0,Anguilla,AI,,America,164.0
522,10/04/2020,10,4,2020,0,0,Anguilla,AI,,America,164.0
523,09/04/2020,9,4,2020,0,0,Anguilla,AI,,America,164.0
524,08/04/2020,8,4,2020,0,0,Anguilla,AI,,America,164.0
525,07/04/2020,7,4,2020,0,0,Anguilla,AI,,America,164.0
526,06/04/2020,6,4,2020,0,0,Anguilla,AI,,America,164.0
527,05/04/2020,5,4,2020,0,0,Anguilla,AI,,America,164.0
528,04/04/2020,4,4,2020,0,0,Anguilla,AI,,America,164.0
529,03/04/2020,3,4,2020,1,0,Anguilla,AI,,America,164.0
530,02/04/2020,2,4,2020,0,0,Anguilla,AI,,America,164.0
531,01/04/2020,1,4,2020,0,0,Anguilla,AI,,America,164.0
532,31/03/2020,31,3,2020,0,0,Anguilla,AI,,America,164.0
533,30/03/2020,30,3,2020,0,0,Anguilla,AI,,America,164.0
534,29/03/2020,29,3,2020,0,0,Anguilla,AI,,America,164.0
535,28/03/2020,28,3,2020,0,0,Anguilla,AI,,America,164.0
536,27/03/2020,27,3,2020,2,0,Anguilla,AI,,America,164.0
537,22/05/2020,22,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
538,21/05/2020,21,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
539,20/05/2020,20,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
540,19/05/2020,19,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
541,18/05/2020,18,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
542,17/05/2020,17,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
543,16/05/2020,16,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
544,15/05/2020,15,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
545,14/05/2020,14,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
546,13/05/2020,13,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
547,12/05/2020,12,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
548,11/05/2020,11,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
549,10/05/2020,10,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
550,09/05/2020,9,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
551,08/05/2020,8,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
552,07/05/2020,7,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
553,06/05/2020,6,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
554,05/05/2020,5,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
555,04/05/2020,4,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
556,03/05/2020,3,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
557,02/05/2020,2,5,2020,1,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
558,01/05/2020,1,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
559,30/04/2020,30,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
560,29/04/2020,29,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
561,28/04/2020,28,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
562,27/04/2020,27,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
563,26/04/2020,26,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
564,25/04/2020,25,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
565,24/04/2020,24,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
566,23/04/2020,23,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
567,22/04/2020,22,4,2020,1,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
568,21/04/2020,21,4,2020,0,1,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
569,20/04/2020,20,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
570,19/04/2020,19,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
571,18/04/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
572,17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
573,16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
574,15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
575,14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
576,13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
577,12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
578,11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
579,10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
580,09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
581,08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
582,07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
583,06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
584,05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
585,04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
586,03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
587,02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
588,01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
589,31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
590,30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
591,29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
592,28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
593,27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
594,26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
595,25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
596,24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
597,23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
598,22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
599,21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
600,15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,America,218.83181820000001
601,22/05/2020,22,5,2020,648,13,Argentina,AR,ARG,America,16.2585101
602,21/05/2020,21,5,2020,474,10,Argentina,AR,ARG,America,16.2585101
603,20/05/2020,20,5,2020,438,11,Argentina,AR,ARG,America,16.2585101
604,19/05/2020,19,5,2020,566,16,Argentina,AR,ARG,America,16.2585101
605,18/05/2020,18,5,2020,0,3,Argentina,AR,ARG,America,16.2585101
606,17/05/2020,17,5,2020,326,7,Argentina,AR,ARG,America,16.2585101
607,16/05/2020,16,5,2020,345,3,Argentina,AR,ARG,America,16.2585101
608,15/05/2020,15,5,2020,255,24,Argentina,AR,ARG,America,16.2585101
609,14/05/2020,14,5,2020,316,10,Argentina,AR,ARG,America,16.2585101
610,13/05/2020,13,5,2020,529,14,Argentina,AR,ARG,America,16.2585101
611,12/05/2020,12,5,2020,245,5,Argentina,AR,ARG,America,16.2585101
612,11/05/2020,11,5,2020,13,0,Argentina,AR,ARG,America,16.2585101
613,10/05/2020,10,5,2020,165,7,Argentina,AR,ARG,America,16.2585101
614,09/05/2020,9,5,2020,240,11,Argentina,AR,ARG,America,16.2585101
615,08/05/2020,8,5,2020,163,9,Argentina,AR,ARG,America,16.2585101
616,07/05/2020,7,5,2020,188,9,Argentina,AR,ARG,America,16.2585101
617,06/05/2020,6,5,2020,133,4,Argentina,AR,ARG,America,16.2585101
618,05/05/2020,5,5,2020,104,14,Argentina,AR,ARG,America,16.2585101
619,04/05/2020,4,5,2020,102,9,Argentina,AR,ARG,America,16.2585101
620,03/05/2020,3,5,2020,149,12,Argentina,AR,ARG,America,16.2585101
621,02/05/2020,2,5,2020,104,7,Argentina,AR,ARG,America,16.2585101
622,01/05/2020,1,5,2020,143,4,Argentina,AR,ARG,America,16.2585101
623,30/04/2020,30,4,2020,158,7,Argentina,AR,ARG,America,16.2585101
624,29/04/2020,29,4,2020,124,10,Argentina,AR,ARG,America,16.2585101
625,28/04/2020,28,4,2020,223,11,Argentina,AR,ARG,America,16.2585101
626,27/04/2020,27,4,2020,0,1,Argentina,AR,ARG,America,16.2585101
627,26/04/2020,26,4,2020,344,18,Argentina,AR,ARG,America,16.2585101
628,25/04/2020,25,4,2020,0,2,Argentina,AR,ARG,America,16.2585101
629,24/04/2020,24,4,2020,147,6,Argentina,AR,ARG,America,16.2585101
630,23/04/2020,23,4,2020,144,8,Argentina,AR,ARG,America,16.2585101
631,22/04/2020,22,4,2020,112,9,Argentina,AR,ARG,America,16.2585101
632,21/04/2020,21,4,2020,90,8,Argentina,AR,ARG,America,16.2585101
633,20/04/2020,20,4,2020,102,2,Argentina,AR,ARG,America,16.2585101
634,19/04/2020,19,4,2020,170,10,Argentina,AR,ARG,America,16.2585101
635,18/04/2020,18,4,2020,98,7,Argentina,AR,ARG,America,16.2585101
636,17/04/2020,17,4,2020,128,6,Argentina,AR,ARG,America,16.2585101
637,16/04/2020,16,4,2020,0,4,Argentina,AR,ARG,America,16.2585101
638,15/04/2020,15,4,2020,160,7,Argentina,AR,ARG,America,16.2585101
639,14/04/2020,14,4,2020,69,3,Argentina,AR,ARG,America,16.2585101
640,13/04/2020,13,4,2020,66,6,Argentina,AR,ARG,America,16.2585101
641,12/04/2020,12,4,2020,162,7,Argentina,AR,ARG,America,16.2585101
642,11/04/2020,11,4,2020,81,3,Argentina,AR,ARG,America,16.2585101
643,10/04/2020,10,4,2020,99,14,Argentina,AR,ARG,America,16.2585101
644,09/04/2020,9,4,2020,80,5,Argentina,AR,ARG,America,16.2585101
645,08/04/2020,8,4,2020,87,7,Argentina,AR,ARG,America,16.2585101
646,07/04/2020,7,4,2020,74,7,Argentina,AR,ARG,America,16.2585101
647,06/04/2020,6,4,2020,103,3,Argentina,AR,ARG,America,16.2585101
648,05/04/2020,5,4,2020,186,6,Argentina,AR,ARG,America,16.2585101
649,04/04/2020,4,4,2020,132,3,Argentina,AR,ARG,America,16.2585101
650,03/04/2020,3,4,2020,0,3,Argentina,AR,ARG,America,16.2585101
651,02/04/2020,2,4,2020,167,7,Argentina,AR,ARG,America,16.2585101
652,01/04/2020,1,4,2020,0,0,Argentina,AR,ARG,America,16.2585101
653,31/03/2020,31,3,2020,146,4,Argentina,AR,ARG,America,16.2585101
654,30/03/2020,30,3,2020,75,1,Argentina,AR,ARG,America,16.2585101
655,29/03/2020,29,3,2020,55,2,Argentina,AR,ARG,America,16.2585101
